filename,label,set
1aed7c6d_nohash_0.wav,off,validation
8c7b691a_nohash_0.wav,six,training
31270cb2_nohash_0.wav,two,training
eb0676ec_nohash_0.wav,bed,training
7e843da8_nohash_1.wav,sheila,training
3bb68054_nohash_4.wav,no,training
4ec7d027_nohash_1.wav,left,training
954f190f_nohash_2.wav,forward,training
6e74c582_nohash_1.wav,sheila,training
2da58b32_nohash_0.wav,bed,training
b5cf6ea8_nohash_2.wav,follow,training
3108acca_nohash_3.wav,backward,training
893705bb_nohash_8.wav,two,testing
b7a0754f_nohash_1.wav,two,training
113b3fbc_nohash_3.wav,no,training
214ccb20_nohash_0.wav,stop,training
0f7266cf_nohash_2.wav,zero,training
6565a81d_nohash_0.wav,learn,training
890e4ee2_nohash_0.wav,two,training
55d3725a_nohash_1.wav,tree,training
c1d39ce8_nohash_1.wav,on,training
15b0c947_nohash_1.wav,go,training
e4b02540_nohash_0.wav,house,training
7fd25f7c_nohash_3.wav,one,validation
32ad5b65_nohash_0.wav,five,validation
d9ae8983_nohash_0.wav,three,validation
c0e0f834_nohash_0.wav,nine,testing
321aba74_nohash_3.wav,on,training
37dca74f_nohash_4.wav,seven,testing
8e523821_nohash_0.wav,up,training
4874a7e9_nohash_0.wav,marvin,training
b10b0654_nohash_1.wav,three,training
3e2ba5f7_nohash_2.wav,off,validation
24694eb6_nohash_2.wav,five,training
79903546_nohash_0.wav,visual,training
171b56dc_nohash_0.wav,bird,validation
2a89ad5c_nohash_0.wav,off,validation
b5552931_nohash_0.wav,cat,training
abbfc3b4_nohash_1.wav,zero,training
f97e1fcd_nohash_0.wav,on,training
1ecfb537_nohash_1.wav,eight,training
ec7d1151_nohash_1.wav,down,training
22296dbe_nohash_1.wav,no,training
dc269564_nohash_0.wav,tree,training
db9d52d2_nohash_0.wav,five,validation
57b68383_nohash_0.wav,down,training
a1cff772_nohash_0.wav,stop,training
1993db46_nohash_0.wav,tree,training
779de043_nohash_0.wav,backward,training
3ec05c3d_nohash_0.wav,dog,training
f2e9b610_nohash_0.wav,five,training
4c3cddb8_nohash_3.wav,learn,training
ace82a68_nohash_1.wav,bed,training
5fb88f4c_nohash_0.wav,bird,training
3108acca_nohash_0.wav,forward,training
e3e0f145_nohash_0.wav,backward,training
da2c5f1b_nohash_0.wav,no,training
da584bc0_nohash_2.wav,two,training
7846fd85_nohash_3.wav,on,training
67fcdb05_nohash_0.wav,sheila,training
c7dc7278_nohash_0.wav,nine,testing
39a6b995_nohash_0.wav,yes,training
8a90cf67_nohash_1.wav,six,validation
9b8a7439_nohash_4.wav,stop,training
66774579_nohash_1.wav,up,validation
df1d5024_nohash_3.wav,zero,training
c22ebf46_nohash_0.wav,marvin,training
bbc30633_nohash_3.wav,down,training
b97c9f77_nohash_1.wav,yes,testing
9fa86a74_nohash_0.wav,dog,training
ec74a8a5_nohash_1.wav,sheila,validation
b87bdb22_nohash_3.wav,left,training
e98cb283_nohash_0.wav,left,training
b5552931_nohash_2.wav,on,training
1ecfb537_nohash_1.wav,down,training
59fe87e6_nohash_2.wav,bird,training
a4e8a997_nohash_0.wav,bird,testing
91ffb786_nohash_0.wav,follow,training
5f5eef60_nohash_3.wav,forward,training
24ad3ebe_nohash_0.wav,marvin,testing
1dc86f91_nohash_1.wav,learn,training
67fcdb05_nohash_0.wav,nine,training
25040e85_nohash_0.wav,up,training
1a994c9f_nohash_3.wav,right,training
01b4757a_nohash_0.wav,left,training
c1d39ce8_nohash_5.wav,no,training
dbb7723a_nohash_0.wav,nine,training
1dc86f91_nohash_0.wav,bed,training
1ed557b9_nohash_1.wav,left,training
2039b9c1_nohash_0.wav,five,training
e49428d9_nohash_3.wav,zero,testing
686d030b_nohash_4.wav,yes,training
9b8a7439_nohash_3.wav,seven,training
435695e3_nohash_0.wav,follow,training
8d8d9855_nohash_0.wav,one,training
264f471d_nohash_2.wav,four,validation
7f9eb952_nohash_0.wav,visual,training
30065f33_nohash_0.wav,house,training
d394ef8e_nohash_1.wav,wow,training
da584bc0_nohash_3.wav,off,training
fbb56351_nohash_4.wav,backward,training
772db621_nohash_1.wav,no,training
951cac20_nohash_0.wav,yes,training
88f3719f_nohash_0.wav,happy,training
de3fe344_nohash_1.wav,stop,training
5c39594f_nohash_0.wav,bed,training
3291330e_nohash_1.wav,nine,training
e5d2e09d_nohash_1.wav,stop,training
214ccb20_nohash_2.wav,tree,training
721f767c_nohash_0.wav,seven,training
d9b8fab2_nohash_0.wav,sheila,training
a8cb6dda_nohash_0.wav,four,training
60402b64_nohash_0.wav,seven,training
b6e6aa2e_nohash_0.wav,visual,training
a9f38bae_nohash_0.wav,two,validation
226537ab_nohash_0.wav,no,training
1b88bf70_nohash_1.wav,off,training
eaa83485_nohash_2.wav,visual,training
c6ee87a7_nohash_1.wav,stop,validation
173ae793_nohash_0.wav,down,training
b1df80c0_nohash_0.wav,bird,training
ee1d8d49_nohash_2.wav,five,training
0943c746_nohash_0.wav,yes,training
0e17f595_nohash_1.wav,stop,validation
4d4e17f5_nohash_1.wav,wow,training
77655bdf_nohash_0.wav,left,training
8dc18a75_nohash_3.wav,forward,validation
e0c782d5_nohash_0.wav,four,testing
f33660af_nohash_1.wav,bird,training
3108acca_nohash_0.wav,left,training
4abb2400_nohash_0.wav,left,training
25c14394_nohash_0.wav,go,training
61e2f74f_nohash_1.wav,off,training
f6af2457_nohash_0.wav,cat,testing
6c968bd9_nohash_0.wav,dog,training
ca5d184c_nohash_0.wav,follow,training
b737ee80_nohash_0.wav,two,testing
d57febf0_nohash_0.wav,eight,validation
659b7fae_nohash_1.wav,go,training
d57febf0_nohash_0.wav,stop,validation
1e02ffc5_nohash_2.wav,visual,validation
61ab8fbc_nohash_3.wav,up,training
3efa7ec4_nohash_0.wav,cat,training
4845bb10_nohash_1.wav,sheila,testing
af6fbbf5_nohash_0.wav,follow,training
6a27a9bf_nohash_0.wav,dog,validation
ff2b842e_nohash_2.wav,left,validation
f864cd4a_nohash_0.wav,tree,training
89f3ab7d_nohash_0.wav,sheila,training
db24628d_nohash_1.wav,backward,testing
92521ccc_nohash_1.wav,visual,training
f2e59fea_nohash_0.wav,down,testing
b2ae3928_nohash_4.wav,no,training
b93528e3_nohash_1.wav,house,training
6846af18_nohash_0.wav,wow,training
fffcabd1_nohash_0.wav,marvin,training
cc3b5b62_nohash_2.wav,yes,training
29dce108_nohash_1.wav,forward,training
25040e85_nohash_2.wav,go,training
439c84f4_nohash_2.wav,eight,validation
6940f7f3_nohash_0.wav,six,validation
d9b8fab2_nohash_2.wav,zero,training
173e6bbf_nohash_0.wav,tree,training
ee23b031_nohash_0.wav,off,training
b00c4c53_nohash_1.wav,dog,training
6940f7f3_nohash_0.wav,down,validation
ef3367d9_nohash_2.wav,four,training
d9b8fab2_nohash_0.wav,zero,training
c50f55b8_nohash_9.wav,down,training
89e59d18_nohash_0.wav,four,training
6b7d5101_nohash_1.wav,tree,training
61abbf52_nohash_0.wav,cat,training
578d3efb_nohash_1.wav,visual,training
13a93b33_nohash_0.wav,follow,training
10f2bb12_nohash_1.wav,one,validation
f3210686_nohash_1.wav,nine,training
c93d5e22_nohash_0.wav,right,training
7096522d_nohash_0.wav,house,training
0f7266cf_nohash_1.wav,up,training
435695e3_nohash_2.wav,yes,training
73af0c50_nohash_0.wav,bird,training
15574821_nohash_2.wav,yes,training
ceef6d96_nohash_2.wav,no,training
679463fc_nohash_1.wav,eight,training
4ca37738_nohash_0.wav,bird,training
f9643d42_nohash_0.wav,follow,testing
d53e25ba_nohash_0.wav,go,training
0819edb0_nohash_0.wav,up,training
91942e89_nohash_0.wav,follow,training
7e843da8_nohash_0.wav,right,training
b2fbe484_nohash_2.wav,up,training
211b928a_nohash_4.wav,five,training
0d90d8e1_nohash_0.wav,learn,training
a4383927_nohash_0.wav,visual,testing
171b56dc_nohash_0.wav,six,validation
6bf5baf3_nohash_1.wav,forward,training
15dd287d_nohash_4.wav,six,training
5c8af87a_nohash_0.wav,yes,testing
ca4912b6_nohash_4.wav,learn,training
6904f0cb_nohash_2.wav,follow,training
8d9cc260_nohash_3.wav,tree,training
1c84a139_nohash_0.wav,wow,training
813b82a6_nohash_0.wav,sheila,training
bd76a7fd_nohash_2.wav,visual,training
efbb27a6_nohash_0.wav,dog,training
a1e71565_nohash_1.wav,visual,training
58df33b5_nohash_1.wav,bird,training
01d22d03_nohash_0.wav,one,training
24befdb3_nohash_0.wav,go,training
9448c397_nohash_2.wav,seven,training
9a356ab9_nohash_1.wav,three,testing
798f702a_nohash_0.wav,three,testing
f638a812_nohash_0.wav,right,training
d933bf5e_nohash_0.wav,one,training
48bdc11c_nohash_1.wav,off,training
07de53d3_nohash_0.wav,house,validation
6b889021_nohash_1.wav,eight,testing
32ad5b65_nohash_1.wav,yes,validation
cb72dfb6_nohash_0.wav,house,training
18c54a68_nohash_2.wav,bed,training
1746d7b6_nohash_0.wav,dog,training
2a1f4853_nohash_1.wav,backward,training
9a4d12fd_nohash_0.wav,cat,training
e14d3db8_nohash_1.wav,cat,training
d7ca14ef_nohash_1.wav,off,training
c099668c_nohash_1.wav,eight,validation
e7334395_nohash_1.wav,sheila,training
5fadb538_nohash_2.wav,zero,validation
6cb6eee7_nohash_0.wav,dog,training
3411cf4b_nohash_1.wav,seven,training
8ca3b1db_nohash_0.wav,stop,training
f2f0d244_nohash_3.wav,eight,training
4e8c5516_nohash_0.wav,happy,training
b2ae3928_nohash_4.wav,three,training
ea1f888c_nohash_0.wav,six,training
99081f4d_nohash_1.wav,happy,training
7799c9cd_nohash_0.wav,bed,training
5165cf0a_nohash_0.wav,happy,training
bde0f20a_nohash_5.wav,four,training
1ecfb537_nohash_1.wav,seven,training
b97c9f77_nohash_0.wav,bird,testing
067f61e2_nohash_3.wav,follow,validation
264f471d_nohash_2.wav,one,validation
bbc30633_nohash_3.wav,eight,training
a1cff772_nohash_0.wav,nine,training
881583a6_nohash_0.wav,sheila,testing
322d17d3_nohash_1.wav,right,training
0d90d8e1_nohash_3.wav,one,training
9f22307d_nohash_0.wav,two,training
3a69f765_nohash_3.wav,two,training
dd664d92_nohash_0.wav,learn,training
ccea893d_nohash_0.wav,go,validation
0d6d7360_nohash_1.wav,right,training
c50f55b8_nohash_7.wav,backward,training
bd2db1a5_nohash_2.wav,four,training
61e50f62_nohash_0.wav,sheila,training
c22ebf46_nohash_2.wav,four,training
b4aa9fef_nohash_1.wav,six,training
4abb2400_nohash_0.wav,on,training
84d1e469_nohash_2.wav,no,testing
3d794813_nohash_0.wav,follow,training
7213ed54_nohash_0.wav,left,training
211ccd2e_nohash_2.wav,nine,training
27c24504_nohash_0.wav,follow,training
