filename,label,set
52162b51_nohash_1.wav,follow,training
db9cd41d_nohash_1.wav,four,training
dabf67d9_nohash_1.wav,wow,training
8e05039f_nohash_1.wav,left,training
d94eb94f_nohash_0.wav,bird,training
332d33b1_nohash_2.wav,nine,training
2da58b32_nohash_3.wav,no,training
bcf614a2_nohash_1.wav,forward,training
69f609ec_nohash_1.wav,sheila,training
fb9d6d23_nohash_0.wav,house,training
af6fbbf5_nohash_3.wav,up,training
02746d24_nohash_0.wav,one,training
c1e0e8e3_nohash_2.wav,nine,training
742d6431_nohash_0.wav,up,training
5e1b34a6_nohash_0.wav,house,training
333784b7_nohash_0.wav,on,training
bf8b8d9e_nohash_0.wav,visual,training
bb6d4301_nohash_0.wav,forward,training
735845ab_nohash_0.wav,no,training
37a3cd33_nohash_0.wav,six,training
40738a2d_nohash_1.wav,zero,training
813b82a6_nohash_0.wav,three,training
d53e25ba_nohash_0.wav,four,training
778a4a01_nohash_1.wav,eight,training
52162b51_nohash_0.wav,house,training
f1d8a638_nohash_2.wav,six,training
ca4912b6_nohash_0.wav,happy,training
8c7b691a_nohash_0.wav,seven,training
cd68e997_nohash_0.wav,three,training
eb3f7d82_nohash_0.wav,down,training
36050ef3_nohash_3.wav,nine,training
7ea032f3_nohash_2.wav,off,training
2e75d37a_nohash_0.wav,one,training
83c9e7e6_nohash_0.wav,dog,training
617de221_nohash_0.wav,bird,training
15c563d7_nohash_3.wav,one,training
42a99aec_nohash_0.wav,five,training
8601f33b_nohash_0.wav,go,training
ace072ba_nohash_0.wav,marvin,training
bf5d409d_nohash_0.wav,bed,training
2748cce7_nohash_2.wav,nine,training
235b444f_nohash_0.wav,cat,training
6347b393_nohash_0.wav,up,training
c4e00ee9_nohash_3.wav,off,training
e900b652_nohash_0.wav,tree,training
24632875_nohash_0.wav,no,training
a827e3a1_nohash_0.wav,seven,training
b0f5b16d_nohash_0.wav,backward,training
18e910f4_nohash_3.wav,down,training
cdee383b_nohash_0.wav,wow,training
a16013b7_nohash_2.wav,stop,training
617de221_nohash_4.wav,eight,training
6ef407da_nohash_3.wav,right,training
850e2222_nohash_2.wav,tree,training
c5a1e46c_nohash_2.wav,backward,training
983577be_nohash_0.wav,no,training
ad526ada_nohash_0.wav,yes,training
e20be42a_nohash_1.wav,on,training
e4be0cf6_nohash_4.wav,learn,training
0e6e36c9_nohash_4.wav,two,training
559bc36a_nohash_2.wav,one,training
0ff728b5_nohash_1.wav,yes,training
5f9cd2eb_nohash_1.wav,stop,training
042ea76c_nohash_1.wav,left,training
fa57ab3b_nohash_0.wav,on,training
262d7a03_nohash_0.wav,yes,training
be7fa0a3_nohash_0.wav,three,training
0137b3f4_nohash_1.wav,six,training
dedc7fab_nohash_0.wav,zero,training
a929f9b9_nohash_1.wav,stop,training
9886d8bf_nohash_4.wav,seven,training
6565a81d_nohash_3.wav,eight,training
8e05039f_nohash_3.wav,two,training
20a0d54b_nohash_1.wav,two,training
91bed2e0_nohash_1.wav,zero,training
a97017df_nohash_0.wav,two,training
fe11e258_nohash_0.wav,happy,training
190821dc_nohash_1.wav,down,training
682e1687_nohash_0.wav,four,training
10ace7eb_nohash_2.wav,five,training
651d108f_nohash_1.wav,tree,training
ceaadb24_nohash_1.wav,three,training
7e843da8_nohash_0.wav,bird,training
b63fea9e_nohash_0.wav,marvin,training
1b18600d_nohash_2.wav,forward,training
37a3cd33_nohash_0.wav,marvin,training
3c257192_nohash_3.wav,four,training
b26343e9_nohash_0.wav,off,training
e9b61425_nohash_1.wav,four,training
2aec99ec_nohash_0.wav,tree,training
211b928a_nohash_1.wav,up,training
211b928a_nohash_2.wav,no,training
7be9f58a_nohash_0.wav,nine,training
9efe5140_nohash_1.wav,eight,training
de89e2ca_nohash_1.wav,bird,training
cb62dbf1_nohash_2.wav,three,training
380abbad_nohash_1.wav,house,training
1e9e6bdd_nohash_0.wav,up,training
257251e0_nohash_0.wav,go,training
2aca1e72_nohash_7.wav,down,training
be7a5b2d_nohash_1.wav,stop,training
62f05757_nohash_0.wav,on,training
c71e3acc_nohash_0.wav,marvin,training
244cc3a5_nohash_0.wav,off,training
36050ef3_nohash_1.wav,down,training
39833acb_nohash_2.wav,two,training
924c1a04_nohash_0.wav,bed,training
363c6bad_nohash_1.wav,dog,training
ede2f4ee_nohash_0.wav,cat,training
ed07d5b7_nohash_0.wav,forward,training
20fd451f_nohash_1.wav,zero,training
d278d8ef_nohash_0.wav,happy,training
ca58a8c6_nohash_1.wav,four,training
d98dd124_nohash_0.wav,house,training
353b4d33_nohash_0.wav,one,training
ffd2ba2f_nohash_2.wav,left,training
650daf8e_nohash_0.wav,one,training
eb76bc68_nohash_1.wav,cat,training
211ccd2e_nohash_0.wav,six,training
ab46af55_nohash_2.wav,right,training
f5341341_nohash_1.wav,right,training
a7200079_nohash_3.wav,eight,training
ab3f0c1b_nohash_3.wav,eight,training
f575faf3_nohash_1.wav,left,training
bbd0bbd0_nohash_3.wav,zero,training
b8874962_nohash_4.wav,one,training
d0fb9ff4_nohash_1.wav,seven,training
3bfd30e6_nohash_0.wav,zero,training
c8db14a8_nohash_0.wav,dog,training
7081436f_nohash_1.wav,sheila,training
a13e0a74_nohash_1.wav,go,training
7e7f0ed6_nohash_0.wav,right,training
baf01c1f_nohash_1.wav,no,training
4c3cddb8_nohash_2.wav,one,training
74241b28_nohash_2.wav,forward,training
b69fe0e2_nohash_2.wav,no,training
069ab0d5_nohash_0.wav,seven,training
13a93b33_nohash_0.wav,follow,training
4beff0c5_nohash_0.wav,nine,training
ef3367d9_nohash_0.wav,two,training
102192fd_nohash_0.wav,stop,training
4b25f620_nohash_0.wav,bird,training
10627519_nohash_0.wav,bird,training
9f93e408_nohash_0.wav,three,training
df1d5024_nohash_0.wav,on,training
3102f006_nohash_3.wav,down,training
890cc926_nohash_4.wav,stop,training
e4be0cf6_nohash_3.wav,backward,training
195c120a_nohash_0.wav,dog,training
3291330e_nohash_0.wav,one,training
075e38c3_nohash_1.wav,no,training
446a3161_nohash_0.wav,forward,training
42a99aec_nohash_4.wav,visual,training
ab9b93e4_nohash_1.wav,go,training
3143fdff_nohash_0.wav,off,training
ca4912b6_nohash_0.wav,house,training
937b433e_nohash_0.wav,sheila,training
c50f55b8_nohash_13.wav,five,training
e7bcee8a_nohash_2.wav,two,training
c692524d_nohash_1.wav,three,training
f035e2ea_nohash_1.wav,off,training
3bfd30e6_nohash_1.wav,nine,training
c634a189_nohash_2.wav,right,training
9229bff9_nohash_1.wav,up,training
31e686d2_nohash_0.wav,happy,training
0a196374_nohash_3.wav,right,training
7f581e94_nohash_0.wav,wow,training
7a5530c9_nohash_2.wav,right,training
d21fd169_nohash_3.wav,off,training
a1e71565_nohash_2.wav,off,training
ddedba85_nohash_3.wav,follow,training
b5cf6ea8_nohash_0.wav,go,training
d7529c0c_nohash_1.wav,sheila,training
f68160c0_nohash_0.wav,visual,training
dd6c6806_nohash_2.wav,tree,training
da5dadb9_nohash_0.wav,dog,training
ab46af55_nohash_0.wav,go,training
cb72dfb6_nohash_0.wav,off,training
ee1d8d49_nohash_0.wav,two,training
ab5ae445_nohash_0.wav,cat,training
6cc28ce5_nohash_0.wav,off,training
bde0f20a_nohash_4.wav,four,training
88e85150_nohash_1.wav,four,training
1bb574f9_nohash_2.wav,seven,training
7dc50b88_nohash_0.wav,zero,training
c37a72d3_nohash_1.wav,five,training
2fcb6397_nohash_4.wav,left,training
8a744054_nohash_0.wav,go,training
7f74626f_nohash_4.wav,eight,training
6bf5baf3_nohash_4.wav,one,training
ceef6d96_nohash_1.wav,right,training
e0315cf6_nohash_1.wav,on,training
caa4779f_nohash_0.wav,five,training
54b6d355_nohash_0.wav,marvin,training
a24582a0_nohash_0.wav,sheila,training
742d6431_nohash_1.wav,six,training
a5a16097_nohash_0.wav,nine,training
de89e2ca_nohash_5.wav,off,training
60402b64_nohash_0.wav,sheila,training
779de043_nohash_2.wav,no,training
0ba018fc_nohash_1.wav,left,training
f01a0d63_nohash_1.wav,visual,training
ace072ba_nohash_1.wav,visual,training
2e8c59f7_nohash_0.wav,seven,training
cee22275_nohash_0.wav,cat,training
2dc4f05d_nohash_2.wav,four,training
b44007bc_nohash_0.wav,follow,training
6fb3d5a7_nohash_3.wav,off,training
da15e796_nohash_0.wav,zero,training
7cb5c0b7_nohash_0.wav,tree,training
1c84a139_nohash_3.wav,down,training
ffea4a57_nohash_0.wav,wow,training
ccb1266b_nohash_0.wav,down,training
a3502f15_nohash_1.wav,seven,training
2df590cd_nohash_0.wav,yes,training
c39703ec_nohash_1.wav,eight,training
0ac15fe9_nohash_0.wav,tree,training
902258bb_nohash_2.wav,six,training
6078eb0d_nohash_0.wav,go,training
b6573c88_nohash_2.wav,wow,training
e6327279_nohash_4.wav,forward,training
71d0ded4_nohash_3.wav,left,training
eb3f7d82_nohash_1.wav,seven,training
48e8b82a_nohash_0.wav,stop,training
30137d34_nohash_0.wav,marvin,training
2f0a410b_nohash_1.wav,nine,training
71aa5b54_nohash_0.wav,off,training
3bfd30e6_nohash_2.wav,left,training
890e4ee2_nohash_1.wav,down,training
2927c601_nohash_0.wav,bird,training
b959cd0c_nohash_1.wav,stop,training
674ca5ea_nohash_2.wav,down,training
508e30ee_nohash_2.wav,on,training
de08912f_nohash_0.wav,up,training
c50f55b8_nohash_4.wav,forward,training
c661be6e_nohash_1.wav,four,training
25e95412_nohash_1.wav,go,training
857366dd_nohash_1.wav,zero,training
d98dd124_nohash_0.wav,six,training
8281a2a8_nohash_0.wav,house,training
9aa21fa9_nohash_1.wav,go,training
1eddce1d_nohash_1.wav,right,training
8134f43f_nohash_1.wav,yes,training
29229c21_nohash_0.wav,off,training
15c563d7_nohash_1.wav,eight,training
3c257192_nohash_1.wav,no,training
d264f7b6_nohash_0.wav,stop,training
8e884ec4_nohash_1.wav,one,training
21e8c417_nohash_0.wav,tree,training
6969e51a_nohash_0.wav,on,training
9886d8bf_nohash_2.wav,left,training
1afd49bf_nohash_0.wav,seven,training
bd76a7fd_nohash_0.wav,eight,training
2d92f18b_nohash_0.wav,seven,training
3ce4910e_nohash_1.wav,three,training
e99d36c8_nohash_2.wav,six,training
012c8314_nohash_0.wav,go,training
3bfd30e6_nohash_2.wav,one,training
c9b653a0_nohash_2.wav,up,training
a489191a_nohash_0.wav,backward,training
07c5129e_nohash_0.wav,on,training
fb8c31a9_nohash_4.wav,eight,training
d4d898d7_nohash_2.wav,one,training
a7acbbeb_nohash_0.wav,bird,training
651d108f_nohash_0.wav,yes,training
94403ad3_nohash_1.wav,visual,training
035de8fe_nohash_1.wav,left,training
4cee0c60_nohash_0.wav,learn,training
d0426d63_nohash_0.wav,off,training
f4504600_nohash_1.wav,stop,training
57152045_nohash_5.wav,yes,training
d070ea86_nohash_2.wav,down,training
8eb4a1bf_nohash_2.wav,right,training
b31ad508_nohash_2.wav,one,training
40115b19_nohash_0.wav,bird,training
6f9088d7_nohash_1.wav,two,training
ead2934a_nohash_0.wav,five,training
20fd451f_nohash_3.wav,on,training
5c39594f_nohash_3.wav,on,training
3efa7ec4_nohash_1.wav,bed,training
ac9dee0e_nohash_0.wav,down,training
c9a5100f_nohash_0.wav,zero,training
270bfa52_nohash_0.wav,left,training
3589bc72_nohash_6.wav,right,training
8c888bbb_nohash_1.wav,marvin,training
d1dd03ed_nohash_2.wav,seven,training
3d53244b_nohash_4.wav,two,training
7fb8d703_nohash_1.wav,go,training
578d3efb_nohash_3.wav,eight,training
e7d0eb3f_nohash_1.wav,yes,training
113b3fbc_nohash_2.wav,five,training
65079685_nohash_1.wav,down,training
5a98d407_nohash_0.wav,tree,training
ee4a907f_nohash_0.wav,left,training
14775481_nohash_1.wav,yes,training
9e92ef0c_nohash_0.wav,stop,training
2927c601_nohash_5.wav,go,training
e1aa22e4_nohash_1.wav,tree,training
0132a06d_nohash_2.wav,off,training
98f4f088_nohash_0.wav,nine,training
3291330e_nohash_1.wav,learn,training
cb72dfb6_nohash_2.wav,no,training
3ce4910e_nohash_2.wav,up,training
3bb68054_nohash_4.wav,stop,training
69f609ec_nohash_0.wav,off,training
cb62dbf1_nohash_1.wav,forward,training
eeaf97c3_nohash_0.wav,down,training
31db232b_nohash_0.wav,wow,training
b21f0fa4_nohash_0.wav,on,training
5f8097e1_nohash_1.wav,seven,training
bf8d5617_nohash_0.wav,up,training
ab5ae445_nohash_0.wav,up,training
c578beb0_nohash_0.wav,go,training
7d6b4b10_nohash_2.wav,eight,training
9d8ac38b_nohash_0.wav,cat,training
5a98d407_nohash_3.wav,visual,training
de89e2ca_nohash_0.wav,nine,training
aff582a1_nohash_0.wav,left,training
d264f7b6_nohash_1.wav,five,training
3d9bbe2d_nohash_3.wav,down,training
b29f8b23_nohash_1.wav,four,training
2da58b32_nohash_1.wav,down,training
5f47fdf9_nohash_0.wav,off,training
27c24504_nohash_3.wav,five,training
879a2b38_nohash_3.wav,backward,training
122c5aa7_nohash_0.wav,cat,training
59b98a22_nohash_0.wav,cat,training
772db621_nohash_1.wav,eight,training
a24cf51c_nohash_1.wav,four,training
9151f184_nohash_1.wav,five,training
b9f46737_nohash_3.wav,no,training
9ff2d2f4_nohash_2.wav,go,training
a24582a0_nohash_0.wav,nine,training
a16013b7_nohash_0.wav,right,training
7c83c5f6_nohash_2.wav,two,training
f2e9b610_nohash_2.wav,three,training
617aeb6c_nohash_1.wav,up,training
e9bc5cc2_nohash_3.wav,zero,training
b5cf6ea8_nohash_6.wav,yes,training
435695e3_nohash_2.wav,right,training
48e8b82a_nohash_1.wav,no,training
676f8138_nohash_0.wav,forward,training
4874a7e9_nohash_0.wav,up,training
2f0ce4d9_nohash_3.wav,five,training
96d8bb6f_nohash_3.wav,off,training
ff63ab0b_nohash_0.wav,zero,training
ff4ed4f3_nohash_4.wav,right,training
513aeddf_nohash_3.wav,stop,training
2f0ce4d9_nohash_1.wav,on,training
5769c5ab_nohash_1.wav,left,training
1a0f9c63_nohash_0.wav,visual,training
98ea0818_nohash_0.wav,six,training
8c780627_nohash_0.wav,learn,training
3bb68054_nohash_2.wav,yes,training
ee1d8d49_nohash_0.wav,four,training
35d1b6ee_nohash_3.wav,yes,training
7ff4fc72_nohash_0.wav,six,training
caa7feaf_nohash_1.wav,dog,training
6414258b_nohash_0.wav,stop,training
fb495c43_nohash_0.wav,nine,training
ffd2ba2f_nohash_2.wav,six,training
0f7266cf_nohash_1.wav,left,training
c948d727_nohash_1.wav,yes,training
023a61ad_nohash_0.wav,six,training
617de221_nohash_4.wav,yes,training
42f81601_nohash_1.wav,down,training
f8ba7c0e_nohash_1.wav,backward,training
cb72dfb6_nohash_0.wav,two,training
5f8097e1_nohash_2.wav,six,training
834f03fe_nohash_1.wav,seven,training
f035e2ea_nohash_2.wav,zero,training
36de13e1_nohash_0.wav,eight,training
b3bdded5_nohash_1.wav,cat,training
fd5ccd39_nohash_0.wav,off,training
5769c5ab_nohash_4.wav,off,training
b9515bf3_nohash_2.wav,down,training
eeaf97c3_nohash_1.wav,visual,training
b3bb4dd6_nohash_1.wav,cat,training
d21fd169_nohash_0.wav,two,training
8fce59ff_nohash_1.wav,two,training
1474273a_nohash_0.wav,left,training
bf8d5617_nohash_0.wav,eight,training
c68cf200_nohash_0.wav,four,training
0585b66d_nohash_2.wav,on,training
de89e2ca_nohash_2.wav,seven,training
2c7c33e8_nohash_1.wav,seven,training
6fb3d5a7_nohash_0.wav,down,training
72242187_nohash_1.wav,six,training
0b139000_nohash_0.wav,right,training
745a8e32_nohash_0.wav,up,training
50928b05_nohash_0.wav,seven,training
a16013b7_nohash_2.wav,three,training
f618568f_nohash_0.wav,bird,training
518588b6_nohash_0.wav,two,training
29229c21_nohash_2.wav,visual,training
dec73123_nohash_0.wav,left,training
324210dd_nohash_4.wav,stop,training
b9515bf3_nohash_3.wav,one,training
f9bdf10e_nohash_0.wav,stop,training
45864319_nohash_1.wav,on,training
31267b59_nohash_0.wav,three,training
da584bc0_nohash_3.wav,yes,training
651d108f_nohash_1.wav,nine,training
e99d36c8_nohash_0.wav,one,training
da5dadb9_nohash_0.wav,right,training
5769c5ab_nohash_3.wav,backward,training
65846c5f_nohash_0.wav,visual,training
46a153d8_nohash_2.wav,eight,training
902258bb_nohash_0.wav,four,training
9a8d8d34_nohash_0.wav,bird,training
8aa35b0c_nohash_0.wav,wow,training
6fca237d_nohash_0.wav,one,training
b5935410_nohash_1.wav,zero,training
645ed69d_nohash_2.wav,follow,training
229978fd_nohash_4.wav,seven,training
62f05757_nohash_1.wav,nine,training
3f45a0cf_nohash_3.wav,stop,training
1a073312_nohash_0.wav,six,training
88a487ce_nohash_0.wav,tree,training
a74f3917_nohash_2.wav,tree,training
4e99c1b7_nohash_3.wav,nine,training
312b96ec_nohash_0.wav,forward,training
190821dc_nohash_0.wav,up,training
3ae5c04f_nohash_1.wav,zero,training
6f2c6f7e_nohash_0.wav,zero,training
bf90a57a_nohash_1.wav,no,training
f1d36c53_nohash_1.wav,eight,training
cb164eea_nohash_1.wav,dog,training
92a9c5e6_nohash_0.wav,dog,training
686d030b_nohash_1.wav,zero,training
9151f184_nohash_2.wav,no,training
7f74626f_nohash_2.wav,seven,training
ab46af55_nohash_0.wav,house,training
6cc28ce5_nohash_1.wav,three,training
61e50f62_nohash_0.wav,bed,training
9a3f97f8_nohash_0.wav,left,training
878befa7_nohash_2.wav,two,training
e805a617_nohash_0.wav,five,training
4b25f620_nohash_0.wav,six,training
113b3fbc_nohash_1.wav,nine,training
51f7a034_nohash_3.wav,backward,training
377e916b_nohash_0.wav,three,training
22296dbe_nohash_2.wav,on,training
d9aa8c90_nohash_2.wav,forward,training
d264f7b6_nohash_2.wav,backward,training
f2898d06_nohash_0.wav,five,training
88e90bc1_nohash_1.wav,wow,training
3589bc72_nohash_3.wav,stop,training
1970b130_nohash_0.wav,two,training
c25a032b_nohash_0.wav,one,training
042a8dde_nohash_1.wav,forward,training
321aba74_nohash_0.wav,zero,training
9efe5140_nohash_0.wav,bed,training
1e4064b8_nohash_0.wav,nine,training
9fa86a74_nohash_0.wav,go,training
235b444f_nohash_3.wav,seven,training
679463fc_nohash_3.wav,zero,training
fb9d6d23_nohash_0.wav,four,training
035de8fe_nohash_0.wav,off,training
18e910f4_nohash_2.wav,six,training
5f1253e9_nohash_0.wav,marvin,training
106a6183_nohash_2.wav,zero,training
62f05757_nohash_4.wav,one,training
6124b431_nohash_2.wav,nine,training
bbf38549_nohash_0.wav,dog,training
a62f807b_nohash_0.wav,six,training
fd5ccd39_nohash_0.wav,follow,training
dcc012ec_nohash_0.wav,down,training
7cbf645a_nohash_0.wav,five,training
bd76a7fd_nohash_2.wav,off,training
5a5721f8_nohash_2.wav,one,training
22296dbe_nohash_4.wav,seven,training
ddedba85_nohash_5.wav,five,training
f19c1390_nohash_1.wav,go,training
fb7008b0_nohash_0.wav,go,training
234ab0fb_nohash_2.wav,yes,training
6ceeb9aa_nohash_0.wav,on,training
51f7a034_nohash_2.wav,eight,training
72242187_nohash_3.wav,on,training
3e549219_nohash_0.wav,eight,training
b528edb3_nohash_0.wav,forward,training
c578beb0_nohash_0.wav,bed,training
18e910f4_nohash_0.wav,one,training
40115b19_nohash_0.wav,seven,training
a8cb6dda_nohash_0.wav,sheila,training
91cdef62_nohash_1.wav,three,training
5de8f2f0_nohash_0.wav,on,training
1a892463_nohash_2.wav,five,training
fbb56351_nohash_2.wav,no,training
80b8eab4_nohash_0.wav,on,training
b5cf6ea8_nohash_6.wav,three,training
b15fc37d_nohash_1.wav,bird,training
5a5721f8_nohash_0.wav,eight,training
38d78313_nohash_1.wav,up,training
da040491_nohash_4.wav,yes,training
06f6c194_nohash_0.wav,seven,training
735845ab_nohash_2.wav,six,training
3d53244b_nohash_4.wav,three,training
92a9c5e6_nohash_3.wav,right,training
b3849d6e_nohash_1.wav,left,training
61e2f74f_nohash_0.wav,right,training
195c120a_nohash_0.wav,visual,training
e0315cf6_nohash_4.wav,four,training
ac4b3fc3_nohash_0.wav,cat,training
fb8c31a9_nohash_0.wav,down,training
4fd4d073_nohash_0.wav,down,training
e1aa22e4_nohash_0.wav,nine,training
48a9f771_nohash_0.wav,up,training
f5626af6_nohash_0.wav,off,training
5ebc1cda_nohash_0.wav,off,training
18ffa72d_nohash_0.wav,off,training
a13e0a74_nohash_0.wav,up,training
98ea0818_nohash_1.wav,six,training
b2ae3928_nohash_1.wav,eight,training
1ba20be2_nohash_0.wav,five,training
1daa5ada_nohash_0.wav,right,training
39a12648_nohash_2.wav,left,training
ced4e2a1_nohash_0.wav,go,training
31601aad_nohash_1.wav,sheila,training
016e2c6d_nohash_0.wav,bed,training
435695e3_nohash_0.wav,yes,training
ec989d6d_nohash_0.wav,follow,training
bbf38549_nohash_3.wav,down,training
0227998e_nohash_1.wav,five,training
2c6446f7_nohash_0.wav,five,training
b43c8f2f_nohash_0.wav,cat,training
42a99aec_nohash_0.wav,learn,training
a19452d5_nohash_0.wav,no,training
9fac5701_nohash_3.wav,nine,training
57de2379_nohash_0.wav,marvin,training
72242187_nohash_1.wav,left,training
29fb33da_nohash_1.wav,stop,training
8b25410a_nohash_2.wav,two,training
acfd5b5e_nohash_3.wav,up,training
97addd88_nohash_0.wav,tree,training
244cc3a5_nohash_0.wav,one,training
a5b24175_nohash_2.wav,no,training
017c4098_nohash_1.wav,backward,training
18e910f4_nohash_3.wav,nine,training
92b2bf59_nohash_3.wav,wow,training
9a76f8c3_nohash_0.wav,left,training
cce17a61_nohash_1.wav,bed,training
aff582a1_nohash_0.wav,one,training
e14d3db8_nohash_0.wav,cat,training
2a0b413e_nohash_0.wav,yes,training
50928b05_nohash_0.wav,no,training
617de221_nohash_3.wav,two,training
ab353673_nohash_0.wav,eight,training
91942e89_nohash_0.wav,tree,training
2e75d37a_nohash_2.wav,on,training
72e382bd_nohash_3.wav,backward,training
