filename,label,set
74551073_nohash_0.wav,right,training
d7a58714_nohash_0.wav,one,training
0d90d8e1_nohash_2.wav,forward,training
05739450_nohash_0.wav,tree,training
7be9f58a_nohash_2.wav,six,training
d7d733d2_nohash_0.wav,tree,training
4c7c95de_nohash_0.wav,five,testing
b19f7f5f_nohash_1.wav,down,training
2fcb6397_nohash_1.wav,follow,training
b25b6065_nohash_0.wav,happy,training
0ea9c8ce_nohash_2.wav,follow,validation
a7dd45cf_nohash_1.wav,one,validation
cfbedff9_nohash_0.wav,happy,testing
86f12ac0_nohash_0.wav,four,training
2a1f4853_nohash_1.wav,one,training
0ea9c8ce_nohash_0.wav,on,validation
a2cc5444_nohash_1.wav,up,training
bbbf4fbd_nohash_1.wav,six,training
171edea9_nohash_1.wav,up,validation
779de043_nohash_1.wav,up,training
3a3ee7ed_nohash_3.wav,learn,training
3c4aa5ef_nohash_0.wav,follow,validation
a591c2ea_nohash_1.wav,wow,testing
51f7a034_nohash_4.wav,follow,training
413997c1_nohash_1.wav,bird,training
541120c7_nohash_0.wav,four,validation
d8ee4734_nohash_0.wav,up,training
de3fe344_nohash_1.wav,off,training
2aca1e72_nohash_0.wav,down,training
eaa83485_nohash_4.wav,yes,training
e11fbc6e_nohash_1.wav,off,validation
28ce0c58_nohash_4.wav,no,training
026290a7_nohash_0.wav,house,validation
9f869f70_nohash_0.wav,left,training
8b775397_nohash_0.wav,six,validation
2da58b32_nohash_0.wav,bird,training
dac8b7f9_nohash_0.wav,dog,training
aa753bb9_nohash_1.wav,house,validation
234d6a48_nohash_3.wav,left,training
4a4e28f1_nohash_1.wav,two,training
8f0d3c27_nohash_0.wav,house,training
1b627376_nohash_0.wav,seven,training
87014d40_nohash_0.wav,seven,training
460209ac_nohash_0.wav,stop,training
43b85b64_nohash_0.wav,bed,training
2a1f4853_nohash_1.wav,three,training
3df9a3d4_nohash_1.wav,yes,testing
311fde72_nohash_0.wav,zero,training
4b39347d_nohash_1.wav,nine,training
d3a18257_nohash_0.wav,wow,training
57cb3575_nohash_0.wav,dog,validation
f2a90886_nohash_0.wav,four,training
9ce7a419_nohash_1.wav,seven,training
692a88e6_nohash_1.wav,seven,testing
cd8b1781_nohash_0.wav,one,training
d0858dce_nohash_0.wav,zero,training
fa446c16_nohash_0.wav,left,testing
3f45a0cf_nohash_2.wav,up,training
ffbb695d_nohash_0.wav,happy,training
195c120a_nohash_1.wav,four,training
57152045_nohash_1.wav,on,training
f618568f_nohash_2.wav,right,training
cf8d91cf_nohash_0.wav,left,training
6347b393_nohash_1.wav,marvin,training
4f5c0b28_nohash_0.wav,left,training
b41a92a3_nohash_1.wav,five,validation
87d5e978_nohash_3.wav,stop,training
3d86b69a_nohash_1.wav,yes,testing
15c563d7_nohash_4.wav,three,training
d6b155a5_nohash_0.wav,happy,training
578d3efb_nohash_0.wav,marvin,training
de3fe344_nohash_4.wav,forward,training
73f20b00_nohash_1.wav,down,validation
5a98d407_nohash_3.wav,yes,training
69a1a79f_nohash_1.wav,right,training
2dc4f05d_nohash_3.wav,left,training
7d86b703_nohash_1.wav,three,training
96d8bb6f_nohash_3.wav,two,training
db9cd41d_nohash_2.wav,two,training
b9f46737_nohash_4.wav,zero,training
2f666bb2_nohash_0.wav,six,training
264f471d_nohash_2.wav,four,validation
7c2a3fa4_nohash_1.wav,stop,training
01bcfc0c_nohash_1.wav,sheila,training
9b8a7439_nohash_1.wav,seven,training
439c84f4_nohash_1.wav,right,validation
983577be_nohash_0.wav,visual,training
88b7c5fa_nohash_0.wav,up,training
2c7c33e8_nohash_0.wav,down,training
6ef407da_nohash_1.wav,up,training
a77fbcfd_nohash_2.wav,follow,training
a045368c_nohash_0.wav,off,training
31583d30_nohash_0.wav,right,training
e71a9381_nohash_0.wav,bed,validation
487709e7_nohash_0.wav,four,training
ede2f4ee_nohash_0.wav,stop,training
3b4f8f24_nohash_1.wav,learn,testing
2e75d37a_nohash_2.wav,forward,training
617aeb6c_nohash_0.wav,left,training
2fcb6397_nohash_3.wav,go,training
b5552931_nohash_0.wav,eight,training
85b877b5_nohash_0.wav,bird,training
b69002d4_nohash_2.wav,go,training
18c54a68_nohash_1.wav,bed,training
7ff4fc72_nohash_1.wav,two,training
3f45a0cf_nohash_0.wav,right,training
3a69f765_nohash_1.wav,two,training
f9643d42_nohash_1.wav,on,testing
b19f7f5f_nohash_1.wav,tree,training
7cfb1618_nohash_0.wav,marvin,training
3777c08e_nohash_0.wav,cat,training
b087aa0e_nohash_0.wav,no,training
e8c3c5ca_nohash_1.wav,off,validation
4c841771_nohash_1.wav,bird,testing
e0315cf6_nohash_0.wav,four,training
c0cb43d6_nohash_0.wav,right,training
9b5815cd_nohash_2.wav,sheila,training
ab3f0c1b_nohash_0.wav,down,training
8fe67225_nohash_0.wav,cat,testing
1dc86f91_nohash_3.wav,down,training
ecef25ba_nohash_0.wav,two,training
a24582a0_nohash_0.wav,six,training
92a9c5e6_nohash_0.wav,five,training
51c5601d_nohash_0.wav,follow,training
8eb4a1bf_nohash_1.wav,zero,training
7f208e83_nohash_0.wav,one,training
dabf67d9_nohash_1.wav,wow,training
5f1b1051_nohash_0.wav,marvin,training
24cab2cb_nohash_0.wav,backward,validation
c4e00ee9_nohash_1.wav,three,training
24a3e589_nohash_1.wav,backward,training
c120e80e_nohash_6.wav,one,training
8769c34c_nohash_0.wav,left,testing
2aca1e72_nohash_3.wav,four,training
a9abc695_nohash_2.wav,three,training
8ea6dec6_nohash_0.wav,sheila,testing
62ef962d_nohash_0.wav,yes,training
0ea9c8ce_nohash_0.wav,marvin,validation
c5a1e46c_nohash_0.wav,up,training
050170cb_nohash_0.wav,seven,training
15c563d7_nohash_4.wav,four,training
7e783e3f_nohash_0.wav,left,training
74241b28_nohash_1.wav,five,training
3bb68054_nohash_3.wav,four,training
7cbf645a_nohash_0.wav,wow,training
cfde27ba_nohash_0.wav,four,testing
0616de09_nohash_1.wav,eight,training
b0ae6326_nohash_4.wav,six,training
cce7416f_nohash_5.wav,right,training
e9a76b2f_nohash_0.wav,happy,training
b0c0197e_nohash_0.wav,seven,validation
d9aa8c90_nohash_1.wav,yes,training
e14d3db8_nohash_2.wav,cat,training
2c6446f7_nohash_3.wav,nine,training
9a69672b_nohash_4.wav,five,testing
c5e3817f_nohash_0.wav,tree,validation
28ef2a01_nohash_0.wav,off,validation
8134f43f_nohash_0.wav,four,training
86f12ac0_nohash_0.wav,right,training
43f57297_nohash_0.wav,up,training
b5552931_nohash_1.wav,zero,training
4995d875_nohash_4.wav,two,training
3d86b69a_nohash_3.wav,seven,testing
da584bc0_nohash_0.wav,three,training
7fb8d703_nohash_4.wav,stop,training
24a3e589_nohash_0.wav,six,training
2296b1af_nohash_0.wav,three,validation
6a1908f8_nohash_0.wav,bed,training
6f7724f5_nohash_0.wav,nine,training
ec201020_nohash_2.wav,one,training
9b027ecf_nohash_0.wav,on,training
18e910f4_nohash_0.wav,dog,training
3cc595de_nohash_0.wav,stop,validation
821b64cc_nohash_1.wav,left,training
6c6aa323_nohash_2.wav,five,training
499be02e_nohash_0.wav,three,training
b69002d4_nohash_1.wav,yes,training
e4b02540_nohash_1.wav,six,training
cdee383b_nohash_0.wav,tree,training
da27460c_nohash_0.wav,yes,training
d278d8ef_nohash_3.wav,stop,training
28ed6bc9_nohash_1.wav,on,training
a045368c_nohash_3.wav,learn,training
cc4f9250_nohash_0.wav,learn,training
c4e1f6e0_nohash_0.wav,five,validation
6565a81d_nohash_4.wav,yes,training
1b4c9b89_nohash_4.wav,five,testing
dea820ce_nohash_1.wav,four,training
8f0d3c27_nohash_0.wav,go,training
ceef6d96_nohash_0.wav,seven,training
4a803e67_nohash_0.wav,three,training
f5733968_nohash_0.wav,down,training
8d8d9855_nohash_1.wav,one,training
45692b02_nohash_1.wav,nine,validation
d750966e_nohash_1.wav,marvin,training
f5341341_nohash_0.wav,house,training
c1e0e8e3_nohash_4.wav,on,training
3b4f8f24_nohash_2.wav,six,testing
b528edb3_nohash_3.wav,zero,training
d107dc42_nohash_0.wav,cat,validation
bb6d4301_nohash_3.wav,one,training
8e05039f_nohash_4.wav,eight,training
96a48d28_nohash_3.wav,two,training
beb458a4_nohash_2.wav,down,testing
840c366d_nohash_0.wav,marvin,testing
c87a578d_nohash_1.wav,right,training
facd97c0_nohash_0.wav,wow,training
2796ac50_nohash_0.wav,one,testing
db7c95b0_nohash_1.wav,go,training
338a40d6_nohash_0.wav,no,training
69086eb0_nohash_0.wav,bird,training
079d1020_nohash_1.wav,on,training
322d17d3_nohash_0.wav,left,training
833a0279_nohash_0.wav,one,training
004ae714_nohash_0.wav,four,training
c2d15ea5_nohash_0.wav,dog,validation
34d5aa5a_nohash_0.wav,happy,training
e0315cf6_nohash_3.wav,eight,training
18f8afd5_nohash_0.wav,backward,testing
65d844fc_nohash_0.wav,on,training
95fd5a0f_nohash_4.wav,backward,training
cfbedff9_nohash_2.wav,two,testing
eb3f7d82_nohash_0.wav,cat,training
a1cf7fd8_nohash_0.wav,nine,training
ec9b830b_nohash_1.wav,two,training
f035e2ea_nohash_1.wav,stop,training
db7c95b0_nohash_0.wav,bed,training
7c1d8533_nohash_0.wav,left,validation
513aeddf_nohash_4.wav,four,training
462dca36_nohash_1.wav,eight,training
b97c9f77_nohash_1.wav,three,testing
856eb138_nohash_2.wav,follow,validation
b43c8f2f_nohash_0.wav,up,training
333d7ddb_nohash_3.wav,three,training
7e7ca854_nohash_3.wav,seven,training
513aeddf_nohash_0.wav,learn,training
21832144_nohash_4.wav,zero,training
d8c52371_nohash_0.wav,dog,training
8f3f252c_nohash_1.wav,stop,training
10ace7eb_nohash_0.wav,seven,training
234d6a48_nohash_1.wav,three,training
c39703ec_nohash_3.wav,no,training
15f04ff8_nohash_0.wav,one,training
c7f9ffb5_nohash_0.wav,five,training
db79a764_nohash_1.wav,stop,training
a434d52e_nohash_0.wav,six,training
3cfc6b3a_nohash_0.wav,up,training
ab1299bb_nohash_0.wav,two,validation
1851e33b_nohash_0.wav,go,training
f1d8a638_nohash_0.wav,cat,training
679463fc_nohash_1.wav,nine,training
5be23def_nohash_2.wav,happy,training
fe291fa9_nohash_0.wav,wow,training
0a9f9af7_nohash_1.wav,down,training
3d9200b9_nohash_0.wav,six,training
712e4d58_nohash_0.wav,zero,training
234d6a48_nohash_2.wav,no,training
b1de039c_nohash_0.wav,up,training
8012c69d_nohash_0.wav,up,training
88d009d2_nohash_1.wav,two,training
cce7416f_nohash_2.wav,down,training
f19d1738_nohash_0.wav,nine,training
aba19127_nohash_1.wav,one,training
bd76a7fd_nohash_3.wav,off,training
5769c5ab_nohash_0.wav,backward,training
ca58a8c6_nohash_0.wav,five,training
8134f43f_nohash_4.wav,nine,training
f216055e_nohash_1.wav,cat,training
9b02d503_nohash_0.wav,three,training
893705bb_nohash_1.wav,right,testing
69a1a79f_nohash_3.wav,four,training
3efef882_nohash_1.wav,six,testing
9a76f8c3_nohash_0.wav,no,training
30276d03_nohash_2.wav,zero,validation
cc3b5b62_nohash_3.wav,on,training
999823db_nohash_0.wav,sheila,training
a95dbfd4_nohash_1.wav,go,training
32ad5b65_nohash_0.wav,follow,validation
f822b9bf_nohash_1.wav,six,validation
7213ed54_nohash_2.wav,one,training
72242187_nohash_0.wav,up,training
0cd323ec_nohash_2.wav,seven,training
f9f9751d_nohash_0.wav,six,training
e54a0f16_nohash_1.wav,five,validation
a957fef5_nohash_0.wav,go,validation
964e8cfd_nohash_1.wav,three,testing
1a9afd33_nohash_0.wav,zero,validation
6347b393_nohash_0.wav,learn,training
8eb4a1bf_nohash_0.wav,zero,training
ff2b842e_nohash_2.wav,right,validation
d8c314c0_nohash_1.wav,two,training
cf8d91cf_nohash_0.wav,dog,training
b2ae3928_nohash_2.wav,four,training
3589bc72_nohash_4.wav,three,training
24a3e589_nohash_2.wav,follow,training
91942e89_nohash_0.wav,tree,training
a16013b7_nohash_0.wav,nine,training
98ea0818_nohash_5.wav,five,training
db7c95b0_nohash_1.wav,down,training
13199b79_nohash_0.wav,one,training
d394ef8e_nohash_0.wav,six,training
ec989d6d_nohash_5.wav,stop,training
de89e2ca_nohash_0.wav,right,training
5f8097e1_nohash_1.wav,five,training
2dce72b3_nohash_0.wav,house,training
611d2b50_nohash_0.wav,no,training
f632210f_nohash_0.wav,go,training
b308773d_nohash_2.wav,left,training
0d82fd99_nohash_0.wav,stop,validation
2a89ad5c_nohash_0.wav,one,validation
5184ed3e_nohash_0.wav,house,training
951cac20_nohash_0.wav,left,training
d1dd03ed_nohash_0.wav,right,training
540d8427_nohash_0.wav,sheila,training
56f8a100_nohash_0.wav,on,training
ffa76c4a_nohash_0.wav,down,testing
cc3b5b62_nohash_0.wav,two,training
2296b1af_nohash_2.wav,off,validation
b4ea0d9a_nohash_4.wav,backward,training
3983ba0d_nohash_1.wav,nine,training
35d1b6ee_nohash_3.wav,two,training
ea0cf37f_nohash_0.wav,bed,training
aa80f517_nohash_0.wav,bed,testing
2313e093_nohash_2.wav,stop,training
c4e00ee9_nohash_3.wav,eight,training
ccca5655_nohash_2.wav,nine,validation
f35eedd7_nohash_0.wav,bed,training
71d0ded4_nohash_0.wav,happy,training
ae32324a_nohash_0.wav,backward,training
9151f184_nohash_0.wav,stop,training
29dce108_nohash_0.wav,four,training
61ab8fbc_nohash_3.wav,one,training
d070ea86_nohash_0.wav,yes,training
042a8dde_nohash_4.wav,on,training
026290a7_nohash_0.wav,yes,validation
173ae793_nohash_1.wav,six,training
4cee0c60_nohash_0.wav,forward,training
611d2b50_nohash_1.wav,on,training
bfd26d6b_nohash_0.wav,happy,testing
7fa5fa1f_nohash_0.wav,two,training
879a2b38_nohash_0.wav,four,training
365531e2_nohash_2.wav,happy,training
7c1d8533_nohash_0.wav,stop,validation
de89e2ca_nohash_1.wav,up,training
ab46af55_nohash_4.wav,down,training
840c366d_nohash_0.wav,up,testing
bf90a57a_nohash_2.wav,five,training
435695e3_nohash_0.wav,backward,training
3006c271_nohash_0.wav,no,training
d21fd169_nohash_2.wav,go,training
f5496439_nohash_0.wav,stop,testing
6c9223bd_nohash_0.wav,stop,training
863880b7_nohash_0.wav,marvin,testing
70b0ccf4_nohash_0.wav,nine,training
7fa5fa1f_nohash_1.wav,four,training
08ab8082_nohash_0.wav,zero,training
ef3367d9_nohash_3.wav,stop,training
953fe1ad_nohash_4.wav,five,training
a5d1becc_nohash_0.wav,eight,training
8e05039f_nohash_3.wav,down,training
ced4e2a1_nohash_1.wav,cat,training
3de53d23_nohash_0.wav,up,validation
97addd88_nohash_0.wav,yes,training
c37a72d3_nohash_0.wav,no,training
3b7f817e_nohash_1.wav,sheila,training
322d17d3_nohash_3.wav,seven,training
2dce72b3_nohash_0.wav,stop,training
789e4ee7_nohash_0.wav,four,training
beb458a4_nohash_3.wav,six,testing
4cee0c60_nohash_2.wav,go,training
5f8097e1_nohash_1.wav,one,training
7c1d8533_nohash_1.wav,stop,validation
ff2b842e_nohash_3.wav,follow,validation
692a88e6_nohash_0.wav,dog,testing
e8c3c5ca_nohash_0.wav,one,validation
712e4d58_nohash_3.wav,stop,training
40b60ae9_nohash_0.wav,house,training
5188de0d_nohash_2.wav,one,training
66cbe2b3_nohash_0.wav,off,training
95218ce8_nohash_0.wav,bird,training
c7b4049e_nohash_0.wav,nine,training
44260689_nohash_0.wav,wow,testing
2927c601_nohash_1.wav,three,training
29dce108_nohash_3.wav,five,training
6094340e_nohash_0.wav,bird,training
5f9cd2eb_nohash_3.wav,eight,training
9fac5701_nohash_0.wav,follow,training
f6617a86_nohash_0.wav,bird,training
5f5eef60_nohash_4.wav,zero,training
2796ac50_nohash_0.wav,six,testing
a2cc5444_nohash_2.wav,zero,training
4a1e736b_nohash_4.wav,five,training
f44f440f_nohash_1.wav,off,training
e14d3db8_nohash_0.wav,marvin,training
ebdd0f59_nohash_1.wav,backward,training
d8ee4734_nohash_0.wav,three,training
a16013b7_nohash_3.wav,two,training
64df20d8_nohash_4.wav,visual,training
257251e0_nohash_2.wav,four,training
b0ae6326_nohash_2.wav,seven,training
5a98d407_nohash_0.wav,five,training
edc53350_nohash_1.wav,up,validation
b29f8b23_nohash_3.wav,left,training
72d75d96_nohash_2.wav,eight,training
9aa21fa9_nohash_0.wav,no,training
f798ac78_nohash_3.wav,no,training
02ade946_nohash_0.wav,off,training
dd086776_nohash_1.wav,dog,validation
92a9c5e6_nohash_0.wav,marvin,training
ff2b842e_nohash_1.wav,backward,validation
b21f0fa4_nohash_1.wav,no,training
76e53db9_nohash_0.wav,marvin,training
b69fe0e2_nohash_1.wav,on,training
14c7b073_nohash_3.wav,stop,training
35d1b6ee_nohash_0.wav,nine,training
86f12ac0_nohash_1.wav,no,training
bd76a7fd_nohash_0.wav,eight,training
0f250098_nohash_0.wav,sheila,testing
a5d485dc_nohash_0.wav,happy,training
919d3c0e_nohash_0.wav,five,training
b9515bf3_nohash_1.wav,go,training
92037d73_nohash_0.wav,sheila,training
4995d875_nohash_3.wav,down,training
b83c1acf_nohash_1.wav,one,testing
f6581345_nohash_0.wav,six,training
e5afa9b0_nohash_0.wav,cat,training
92521ccc_nohash_1.wav,eight,training
cc4f9250_nohash_0.wav,one,training
a5609cce_nohash_0.wav,seven,training
29dce108_nohash_4.wav,no,training
0e17f595_nohash_1.wav,bed,validation
f864cd4a_nohash_0.wav,happy,training
da15e796_nohash_0.wav,up,training
c518d1b1_nohash_0.wav,wow,testing
723efc4c_nohash_0.wav,bird,training
21e8c417_nohash_0.wav,tree,training
32ad5b65_nohash_0.wav,right,validation
6c968bd9_nohash_2.wav,seven,training
2d82a556_nohash_0.wav,yes,testing
ff4ed4f3_nohash_3.wav,no,training
840c366d_nohash_0.wav,stop,testing
676f8138_nohash_0.wav,yes,training
b69fe0e2_nohash_0.wav,left,training
2e75d37a_nohash_1.wav,left,training
2313e093_nohash_0.wav,four,training
3c6e33df_nohash_0.wav,one,training
f01a0d63_nohash_0.wav,one,training
28ef2a01_nohash_0.wav,house,validation
72242187_nohash_4.wav,backward,training
efbc3952_nohash_1.wav,eight,training
dd086776_nohash_2.wav,bird,validation
b66f4f93_nohash_8.wav,stop,training
c4e00ee9_nohash_3.wav,down,training
d57febf0_nohash_0.wav,stop,validation
c120e80e_nohash_4.wav,go,training
f9643d42_nohash_3.wav,learn,testing
b528edb3_nohash_4.wav,right,training
